,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2
231248,112.74842211020042,0.0005030181086519115,0.0136986301369863,104.0,28.0
231297,112.74842211020042,0.0005030181086519115,0.013793103448275862,104.0,27.0
231435,109.33276604198633,0.015151515151515152,0.009216589861751152,203.0,10.0
231535,57.562486195179545,0.0016556291390728477,0.004761904761904762,203.0,3.0
231563,57.562486195179545,0.0016556291390728477,0.004739336492890996,203.0,4.0
231567,57.562486195179545,0.0016556291390728477,0.004739336492890996,203.0,4.0
231573,57.562486195179545,0.0016556291390728477,0.004739336492890996,203.0,4.0
231587,57.562486195179545,0.0016556291390728477,0.004739336492890996,203.0,4.0
231647,57.562486195179545,0.0016556291390728477,0.004739336492890996,203.0,4.0
231659,57.562486195179545,0.0016556291390728477,0.004739336492890996,203.0,4.0
231666,57.562486195179545,0.0016556291390728477,0.004739336492890996,203.0,4.0
231670,57.562486195179545,0.0016556291390728477,0.004739336492890996,203.0,4.0
231810,215.17752327036462,8.163265306122449e-05,0.008090614886731391,515.0,77.0
231835,172.1420186162917,8.163265306122449e-05,0.006745362563237774,515.0,57.0
231843,215.17752327036462,8.163265306122449e-05,0.008090614886731391,515.0,77.0
231869,142.98193212239613,8.163265306122449e-05,0.0053285968028419185,515.0,30.0
231892,147.44881905646758,0.0004095004095004095,0.0050933786078098476,515.0,51.0
232556,106.54197182829824,0.0033333333333333335,0.005988023952095809,298.0,27.0
232918,129.74405537403305,0.0019230769230769232,0.00909090909090909,293.0,25.0
233580,109.7017397863195,5.7234432234432234e-05,0.002699055330634278,707.0,6.0
233741,104.18238894154076,0.00013451708366962604,0.002699055330634278,707.0,6.0
235131,136.15810306967882,0.0003621876131836291,0.005244755244755245,544.0,15.0
235518,179.05816346644932,0.0004975124378109452,0.003587443946188341,1043.0,25.0
237835,53.27098591414912,0.016666666666666666,0.02127659574468085,28.0,16.0
237836,56.37421105510021,0.016666666666666666,0.02127659574468085,28.0,19.0
237839,56.37421105510021,0.016666666666666666,0.021739130434782608,28.0,17.0
237841,53.27098591414912,0.016666666666666666,0.020833333333333332,28.0,17.0
237847,53.27098591414912,0.08333333333333333,0.025,28.0,12.0
237848,53.27098591414912,0.08333333333333333,0.023809523809523808,28.0,14.0
237849,54.666383020993166,0.08333333333333333,0.024390243902439025,28.0,13.0
237851,53.27098591414912,0.002398081534772182,0.023809523809523808,28.0,14.0
237852,53.27098591414912,0.002398081534772182,0.024390243902439025,28.0,13.0
237853,56.37421105510021,0.002398081534772182,0.029411764705882353,28.0,6.0
237854,53.27098591414912,0.002398081534772182,0.025,28.0,12.0
237855,53.27098591414912,0.002398081534772182,0.02857142857142857,28.0,7.0
237856,54.666383020993166,0.002398081534772182,0.025,28.0,12.0
237857,53.27098591414912,0.002398081534772182,0.024390243902439025,28.0,13.0
237859,58.575984332210716,0.002398081534772182,0.02040816326530612,28.0,21.0
237860,58.575984332210716,0.002398081534772182,0.027777777777777776,28.0,8.0
237865,58.575984332210716,0.002398081534772182,0.02857142857142857,28.0,7.0
237869,58.575984332210716,0.002398081534772182,0.022727272727272728,28.0,16.0
237871,54.666383020993166,0.002398081534772182,0.025,28.0,12.0
237872,58.575984332210716,0.002398081534772182,0.02702702702702703,28.0,8.0
237873,58.575984332210716,0.002398081534772182,0.029411764705882353,28.0,6.0
237874,54.666383020993166,0.002398081534772182,0.024390243902439025,28.0,13.0
237877,54.666383020993166,0.002398081534772182,0.023809523809523808,28.0,14.0
237879,56.37421105510021,0.002398081534772182,0.022727272727272728,28.0,16.0
237882,58.575984332210716,0.002398081534772182,0.02631578947368421,28.0,10.0
237883,54.666383020993166,0.002398081534772182,0.02631578947368421,28.0,10.0
237885,54.666383020993166,0.002398081534772182,0.027777777777777776,28.0,8.0
237886,58.575984332210716,0.002398081534772182,0.03125,28.0,4.0
237887,53.27098591414912,0.002398081534772182,0.024390243902439025,28.0,13.0
237889,56.37421105510021,0.002398081534772182,0.030303030303030304,28.0,5.0
237890,54.666383020993166,0.002398081534772182,0.024390243902439025,28.0,13.0
237891,58.575984332210716,0.002398081534772182,0.03125,28.0,4.0
237892,58.575984332210716,0.002398081534772182,0.027777777777777776,28.0,8.0
237893,56.37421105510021,0.002398081534772182,0.02857142857142857,28.0,7.0
237894,58.575984332210716,0.002398081534772182,0.02,28.0,22.0
237899,56.37421105510021,0.002398081534772182,0.023255813953488372,28.0,15.0
237902,56.37421105510021,0.002398081534772182,0.021739130434782608,28.0,18.0
237905,56.37421105510021,0.002398081534772182,0.025,28.0,12.0
237906,56.37421105510021,0.002398081534772182,0.024390243902439025,28.0,13.0
237907,58.575984332210716,0.002398081534772182,0.029411764705882353,28.0,6.0
237911,54.666383020993166,0.002398081534772182,0.025,28.0,12.0
237913,56.37421105510021,0.002398081534772182,0.024390243902439025,28.0,13.0
237915,61.6792094731618,0.002398081534772182,0.027777777777777776,28.0,8.0
237916,61.6792094731618,0.002398081534772182,0.03125,28.0,4.0
237919,56.37421105510021,0.002398081534772182,0.023809523809523808,28.0,13.0
237921,56.37421105510021,0.002398081534772182,0.02857142857142857,28.0,7.0
237922,54.666383020993166,0.002398081534772182,0.02564102564102564,28.0,11.0
237923,61.6792094731618,0.002398081534772182,0.03225806451612903,28.0,3.0
237927,61.6792094731618,0.002398081534772182,0.029411764705882353,28.0,6.0
237929,56.37421105510021,0.002398081534772182,0.024390243902439025,28.0,13.0
237931,56.37421105510021,0.002398081534772182,0.02631578947368421,28.0,10.0
237932,61.6792094731618,0.002398081534772182,0.03225806451612903,28.0,3.0
237933,53.27098591414912,0.002398081534772182,0.025,28.0,12.0
237934,56.37421105510021,0.002398081534772182,0.02564102564102564,28.0,11.0
237935,56.37421105510021,0.002398081534772182,0.02702702702702703,28.0,9.0
237937,56.37421105510021,0.002398081534772182,0.027777777777777776,28.0,8.0
237938,54.666383020993166,0.002398081534772182,0.02631578947368421,28.0,9.0
237939,61.6792094731618,0.002398081534772182,0.02857142857142857,28.0,7.0
237940,56.37421105510021,0.002398081534772182,0.030303030303030304,28.0,5.0
237943,58.575984332210716,0.002398081534772182,0.023255813953488372,28.0,15.0
237945,56.37421105510021,0.002398081534772182,0.029411764705882353,28.0,6.0
237948,56.37421105510021,0.002398081534772182,0.022222222222222223,28.0,17.0
237949,58.575984332210716,0.002398081534772182,0.025,28.0,12.0
237951,56.37421105510021,0.002398081534772182,0.02857142857142857,28.0,7.0
237953,53.27098591414912,0.002398081534772182,0.02631578947368421,28.0,10.0
237955,54.666383020993166,0.002398081534772182,0.030303030303030304,28.0,5.0
237958,53.27098591414912,0.002398081534772182,0.02564102564102564,28.0,11.0
237959,53.27098591414912,0.002398081534772182,0.023255813953488372,28.0,15.0
237961,54.666383020993166,0.002398081534772182,0.02564102564102564,28.0,11.0
237963,54.666383020993166,0.002398081534772182,0.02702702702702703,28.0,9.0
237966,56.37421105510021,0.002398081534772182,0.024390243902439025,28.0,13.0
237968,58.575984332210716,0.002398081534772182,0.027777777777777776,28.0,8.0
237969,56.37421105510021,0.002398081534772182,0.02702702702702703,28.0,9.0
237970,61.6792094731618,0.002398081534772182,0.03125,28.0,4.0
237971,52.09119447077038,0.002398081534772182,0.023809523809523808,28.0,14.0
237973,56.37421105510021,0.002398081534772182,0.025,28.0,12.0
237974,61.6792094731618,0.002398081534772182,0.02631578947368421,28.0,10.0
237977,52.09119447077038,0.002398081534772182,0.023809523809523808,28.0,14.0
237978,53.27098591414912,0.002398081534772182,0.02631578947368421,28.0,10.0
237980,54.666383020993166,0.002398081534772182,0.02631578947368421,28.0,10.0
237982,56.37421105510021,0.002398081534772182,0.029411764705882353,28.0,6.0
237984,58.575984332210716,0.002398081534772182,0.024390243902439025,28.0,13.0
237985,56.37421105510021,0.002398081534772182,0.023809523809523808,28.0,13.0
237989,61.6792094731618,0.017857142857142856,0.025,28.0,12.0
237993,61.6792094731618,0.017857142857142856,0.025,28.0,12.0
237997,56.37421105510021,0.017857142857142856,0.027777777777777776,28.0,8.0
237998,53.27098591414912,0.017857142857142856,0.025,28.0,11.0
237999,56.37421105510021,0.017857142857142856,0.022727272727272728,28.0,16.0
238055,59.36079115344385,0.0014124293785310734,0.0045045045045045045,217.0,4.0
238060,59.36079115344385,0.0014124293785310734,0.004484304932735426,217.0,5.0
238067,59.36079115344385,0.0014124293785310734,0.0045045045045045045,217.0,4.0
238071,59.36079115344385,0.0014124293785310734,0.004484304932735426,217.0,5.0
238076,56.37421105510021,0.0014124293785310734,0.004464285714285714,217.0,6.0
238078,59.36079115344385,0.0014124293785310734,0.004464285714285714,217.0,6.0
238108,59.36079115344385,0.0014124293785310734,0.004484304932735426,217.0,5.0
238114,59.36079115344385,0.0014124293785310734,0.004484304932735426,217.0,5.0
238115,56.37421105510021,0.0014124293785310734,0.004464285714285714,217.0,6.0
238116,59.36079115344385,0.0014124293785310734,0.004464285714285714,217.0,6.0
238117,59.36079115344385,0.0014124293785310734,0.0045045045045045045,217.0,4.0
238119,59.36079115344385,0.0014124293785310734,0.004464285714285714,217.0,6.0
238135,59.36079115344385,0.0014124293785310734,0.004484304932735426,217.0,5.0
238139,59.36079115344385,0.0014124293785310734,0.004484304932735426,217.0,5.0
238148,51.26861865445621,0.0014124293785310734,0.004291845493562232,217.0,15.0
238157,56.37421105510021,0.0014124293785310734,0.004464285714285714,217.0,6.0
238158,59.36079115344385,0.0014124293785310734,0.004484304932735426,217.0,5.0
238163,59.36079115344385,0.0014124293785310734,0.004484304932735426,217.0,5.0
238174,59.36079115344385,0.0014124293785310734,0.004484304932735426,217.0,5.0
238183,59.36079115344385,0.0014124293785310734,0.0045045045045045045,217.0,4.0
238188,59.36079115344385,0.0014124293785310734,0.004484304932735426,217.0,5.0
238195,56.37421105510021,0.0014124293785310734,0.0043859649122807015,217.0,10.0
238202,56.37421105510021,0.0014124293785310734,0.0043859649122807015,217.0,10.0
238203,56.37421105510021,0.0014124293785310734,0.004464285714285714,217.0,6.0
238206,51.26861865445621,0.0014124293785310734,0.004291845493562232,217.0,15.0
238207,56.37421105510021,0.0014124293785310734,0.004464285714285714,217.0,6.0
240028,109.33276604198633,0.047619047619047616,0.012658227848101266,136.0,12.0
240157,107.5494914777633,0.00010570824524312896,0.007692307692307693,240.0,16.0
240176,107.5494914777633,0.00010570824524312896,0.007692307692307693,240.0,16.0
240548,178.09786786172026,0.002136752136752137,0.012698412698412698,237.0,43.0
240570,107.5494914777633,0.00018518518518518518,0.007246376811594203,237.0,16.0
241146,179.56366615863746,0.002136752136752137,0.011940298507462687,241.0,67.0
241154,106.54197182829824,0.002136752136752137,0.0070921985815602835,241.0,18.0
241164,106.54197182829824,0.002136752136752137,0.006896551724137931,241.0,25.0
241870,105.22313023597827,0.004975124378109453,0.008333333333333333,210.0,25.0
241888,118.7215823068877,0.010416666666666666,0.0091324200913242,210.0,8.0
242255,99.43092388760549,0.0016835016835016834,0.003883495145631068,459.0,25.0
243246,140.4118073142771,0.125,0.018292682926829267,148.0,8.0
243331,150.5032823195941,0.0007037297677691766,0.006578947368421052,391.0,37.0
243887,139.33221975093846,0.0030120481927710845,0.016216216216216217,154.0,19.0
245003,145.84324385280215,0.00018611576400521124,0.0045385779122541605,597.0,49.0
245507,153.24683796186295,0.1111111111111111,0.01084010840108401,304.0,44.0
246266,118.7215823068877,0.00031746031746031746,0.007751937984496124,225.0,31.0
246316,118.7215823068877,0.0007716049382716049,0.007936507936507936,225.0,26.0
246439,70.53288198256824,0.0004633920296570899,0.00425531914893617,225.0,9.0
246808,185.7762930012513,0.0036231884057971015,0.011764705882352941,268.0,44.0
247470,163.92652110278968,0.0064516129032258064,0.008064516129032258,412.0,57.0
247863,145.3393215300172,6.1009090354462815e-05,0.006160164271047228,431.0,36.0
247880,149.14638583140822,6.1009090354462815e-05,0.006185567010309278,431.0,34.0
247897,149.14638583140822,6.1009090354462815e-05,0.006172839506172839,431.0,35.0
247909,185.7762930012513,6.1009090354462815e-05,0.008,431.0,33.0
248196,142.12049452719197,0.0010309278350515464,0.005940594059405941,431.0,38.0
248341,205.07447461782485,0.2,0.05333333333333334,44.0,16.0
248342,248.57730971901373,0.2,0.0625,44.0,20.0
248343,89.78183307931873,0.2,0.02,44.0,40.0
248345,198.86184777521098,0.2,0.05333333333333334,44.0,14.0
248370,56.0931640585996,0.00022706630336058128,0.014492753623188406,44.0,9.0
248399,56.0931640585996,0.00022706630336058128,0.014492753623188406,44.0,9.0
248409,56.0931640585996,0.00022706630336058128,0.014285714285714285,44.0,10.0
248419,60.917709462742984,0.00022706630336058128,0.014925373134328358,44.0,7.0
248422,56.0931640585996,0.00022706630336058128,0.014492753623188406,44.0,9.0
248425,56.0931640585996,0.00022706630336058128,0.014084507042253521,44.0,11.0
248426,60.917709462742984,0.00022706630336058128,0.014925373134328358,44.0,7.0
248436,56.0931640585996,0.00022706630336058128,0.014492753623188406,44.0,9.0
248445,56.0931640585996,0.00022706630336058128,0.014492753623188406,44.0,9.0
248473,56.0931640585996,0.00022706630336058128,0.014492753623188406,44.0,9.0
248480,56.0931640585996,0.00022706630336058128,0.014492753623188406,44.0,9.0
248493,56.0931640585996,0.00022706630336058128,0.014084507042253521,44.0,11.0
248505,56.0931640585996,0.00022706630336058128,0.014285714285714285,44.0,10.0
248515,56.0931640585996,0.00022706630336058128,0.014492753623188406,44.0,9.0
248557,56.0931640585996,0.00022706630336058128,0.014492753623188406,44.0,9.0
248584,60.917709462742984,0.00022706630336058128,0.014925373134328358,44.0,7.0
248594,96.89288102001147,0.023809523809523808,0.02564102564102564,44.0,13.0
248595,94.7469963514613,0.023809523809523808,0.019417475728155338,44.0,38.0
248596,96.89288102001147,0.023809523809523808,0.023255813953488372,44.0,21.0
248597,92.88814650062565,0.023809523809523808,0.017391304347826087,44.0,50.0
248598,106.54197182829824,0.023809523809523808,0.025974025974025976,44.0,12.0
248600,56.0931640585996,0.007518796992481203,0.014705882352941176,44.0,7.0
248738,150.3995207943601,0.0015037593984962407,0.0069124423963133645,402.0,25.0
250298,134.29362259983697,0.011111111111111112,0.015,154.0,38.0
250304,149.14638583140822,0.011111111111111112,0.017964071856287425,154.0,5.0
250305,105.22313023597827,0.011111111111111112,0.011976047904191617,154.0,5.0
250614,291.1743477104623,0.0007880220646178094,0.01707317073170732,331.0,51.0
250709,179.56366615863746,0.0007880220646178094,0.010126582278481013,331.0,28.0
250871,134.67274961897806,0.0078125,0.0076726342710997444,331.0,33.0
251005,130.86568531758704,0.0625,0.013452914798206279,192.0,20.0
251007,174.48758042344937,0.0625,0.017857142857142856,192.0,21.0
251674,128.8994585249938,7.086167800453515e-05,0.005272407732864675,500.0,42.0
251750,140.45807630884906,0.0010319917440660474,0.0054249547920434,500.0,27.0
252852,145.3393215300172,0.00017325017325017325,0.013513513513513514,191.0,22.0
252992,106.54197182829824,0.00011999040076793856,0.009433962264150943,191.0,15.0
253152,145.3393215300172,0.08333333333333333,0.013888888888888888,191.0,13.0
253153,106.54197182829824,0.08333333333333333,0.009708737864077669,191.0,5.0
253266,136.2464319092409,0.06666666666666667,0.008021390374331552,338.0,23.0
253454,139.33221975093846,0.0008097165991902834,0.008021390374331552,338.0,23.0
254038,227.0773865154015,0.00029403116730373417,0.010964912280701754,417.0,25.0
254381,56.0931640585996,0.027777777777777776,0.043478260869565216,11.0,10.0
254386,53.27098591414912,0.027777777777777776,0.045454545454545456,11.0,9.0
254387,51.26861865445621,0.5,0.058823529411764705,11.0,3.0
254388,49.715461943802744,0.5,0.05555555555555555,11.0,5.0
254389,51.26861865445621,0.02,0.041666666666666664,11.0,8.0
254396,56.0931640585996,0.02,0.05,11.0,7.0
254399,106.54197182829824,0.5,0.13333333333333333,11.0,2.0
254401,56.0931640585996,0.3333333333333333,0.05555555555555555,11.0,5.0
254664,174.48758042344937,0.00020703933747412008,0.0043859649122807015,836.0,18.0
255904,193.78576204002295,7.487271638215035e-05,0.013651877133105802,218.0,31.0
255928,176.91009818439235,7.487271638215035e-05,0.012048192771084338,218.0,57.0
256008,145.3393215300172,7.487271638215035e-05,0.010169491525423728,218.0,32.0
256241,108.51039750559971,0.058823529411764705,0.015625,108.0,20.0
256952,194.45765847040286,0.00018800526414739614,0.01282051282051282,282.0,23.0
257055,109.7017397863195,0.125,0.006896551724137931,282.0,1.0
258915,56.0931640585996,0.1111111111111111,0.0034129692832764505,285.0,5.0
259070,172.1420186162917,0.00029403116730373417,0.009345794392523364,358.0,40.0
259111,224.45458269829683,0.00029403116730373417,0.012254901960784314,358.0,18.0
259251,134.67274961897806,0.002331002331002331,0.007263922518159807,358.0,24.0
259665,105.6510739275107,0.022222222222222223,0.006369426751592357,302.0,5.0
260629,176.91009818439235,0.00048355899419729207,0.0042417815482502655,873.0,22.0
261653,126.20621518562665,0.08333333333333333,0.009174311926605505,301.0,6.0
261654,123.41112870051487,0.08333333333333333,0.008928571428571428,301.0,17.0
261655,118.8542525142488,0.08333333333333333,0.008849557522123894,301.0,19.0
262284,60.917709462742984,0.0004374453193350831,0.003787878787878788,257.0,4.0
262305,56.0931640585996,0.0004374453193350831,0.003787878787878788,257.0,4.0
262314,60.917709462742984,0.0004374453193350831,0.003787878787878788,257.0,4.0
262335,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262352,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262360,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262373,56.0931640585996,0.0004374453193350831,0.003787878787878788,257.0,4.0
262377,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262386,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262390,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262394,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262408,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262409,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262440,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262443,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262445,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262448,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262449,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262499,56.0931640585996,0.0004374453193350831,0.003787878787878788,257.0,4.0
262506,56.0931640585996,0.0004374453193350831,0.003787878787878788,257.0,4.0
262524,60.917709462742984,0.0004374453193350831,0.003787878787878788,257.0,4.0
262536,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262548,60.917709462742984,0.0004374453193350831,0.003787878787878788,257.0,4.0
262550,60.917709462742984,0.0004374453193350831,0.003787878787878788,257.0,4.0
262576,56.0931640585996,0.0004374453193350831,0.0037735849056603774,257.0,5.0
262998,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263001,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263013,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263014,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263048,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263070,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263101,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263107,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263114,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263117,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263118,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263135,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263147,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263156,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263162,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263169,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263171,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263186,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263216,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263223,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263229,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263232,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263241,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263271,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263280,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263282,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263295,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263296,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263306,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263312,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263324,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263341,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263348,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263387,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263417,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263420,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263425,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263428,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263434,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263438,64.46638355408784,0.0002463054187192118,0.0025252525252525255,374.0,1.0
263483,112.1863281171992,0.00010570824524312896,0.007462686567164179,246.0,16.0
263486,106.54197182829824,0.00010570824524312896,0.007352941176470588,246.0,20.0
263503,112.1863281171992,0.00010570824524312896,0.007462686567164179,246.0,16.0
263520,106.54197182829824,0.00010570824524312896,0.007434944237918215,246.0,17.0
263536,106.54197182829824,0.00010570824524312896,0.007352941176470588,246.0,20.0
263569,106.54197182829824,0.00010570824524312896,0.007380073800738007,246.0,19.0
263573,106.54197182829824,0.00010570824524312896,0.007434944237918215,246.0,17.0
264368,205.07447461782485,0.0004633920296570899,0.0069084628670120895,503.0,13.0
264379,205.07447461782485,0.0004633920296570899,0.0069084628670120895,503.0,13.0
264382,198.86184777521098,0.0004633920296570899,0.006896551724137931,503.0,14.0
264404,198.86184777521098,0.0004633920296570899,0.006896551724137931,503.0,14.0
264430,205.07447461782485,0.0004633920296570899,0.0069084628670120895,503.0,13.0
264439,198.86184777521098,0.0004633920296570899,0.006896551724137931,503.0,14.0
264440,198.86184777521098,0.0004633920296570899,0.0068846815834767644,503.0,15.0
264445,193.78576204002295,0.0004633920296570899,0.00684931506849315,503.0,18.0
264446,205.07447461782485,0.0004633920296570899,0.0069084628670120895,503.0,13.0
264447,198.86184777521098,0.0004633920296570899,0.006896551724137931,503.0,14.0
264450,198.86184777521098,0.0004633920296570899,0.00676818950930626,503.0,25.0
264454,205.07447461782485,0.0004633920296570899,0.0069084628670120895,503.0,13.0
264455,198.86184777521098,0.0004633920296570899,0.006896551724137931,503.0,14.0
264466,193.78576204002295,0.0004633920296570899,0.0068846815834767644,503.0,15.0
264467,205.07447461782485,0.0004633920296570899,0.0069084628670120895,503.0,13.0
264472,205.07447461782485,0.0004633920296570899,0.0069084628670120895,503.0,13.0
264497,198.86184777521098,0.0004633920296570899,0.006896551724137931,503.0,14.0
264505,198.86184777521098,0.0004633920296570899,0.006896551724137931,503.0,14.0
264522,153.80585596336863,0.04,0.005244755244755245,503.0,6.0
265096,169.59812676225405,0.0018796992481203006,0.011661807580174927,267.0,44.0
265099,132.68257363829426,0.0018796992481203006,0.00946372239747634,267.0,24.0
265930,269.3454992379561,0.00010511931041732366,0.01634877384196185,292.0,52.0
266471,48.7088136857731,0.5,0.013333333333333334,68.0,3.0
266565,129.5121008288842,9.850275807722617e-05,0.03529411764705882,68.0,14.0
266609,116.94383762856937,0.3333333333333333,0.03296703296703297,68.0,19.0
266611,48.7088136857731,0.5,0.013513513513513514,68.0,2.0
266613,43.170700276294724,0.16666666666666666,0.0125,68.0,8.0
266638,43.170700276294724,1.0,0.0125,68.0,8.0
266639,46.25815946198049,0.5,0.013333333333333334,68.0,2.0
266661,48.7088136857731,0.25,0.013513513513513514,68.0,2.0
266662,48.7088136857731,0.25,0.0125,68.0,8.0
266663,48.7088136857731,0.25,0.012987012987012988,68.0,5.0
266667,42.06873839520888,0.2,0.01282051282051282,68.0,6.0
266668,48.7088136857731,0.2,0.01282051282051282,68.0,6.0
266673,44.5193926190015,0.16666666666666666,0.012658227848101266,68.0,7.0
268696,153.05317358301457,0.00030864197530864197,0.00646551724137931,425.0,26.0
268718,153.05317358301457,0.0024691358024691358,0.006185567010309278,425.0,44.0
269877,185.7762930012513,0.0004095004095004095,0.02702702702702703,92.0,44.0
269889,198.86184777521098,0.0004095004095004095,0.030534351145038167,92.0,28.0
269893,182.497049462221,0.0004095004095004095,0.02702702702702703,92.0,44.0
270208,136.87278709666575,0.0023923444976076554,0.010273972602739725,254.0,31.0
270528,112.74842211020042,0.0002525252525252525,0.005571030640668524,325.0,28.0
270565,108.51039750559971,0.0015698587127158557,0.0058823529411764705,325.0,13.0
271653,54.666383020993166,0.125,0.011494252873563218,78.0,6.0
271654,49.715461943802744,0.125,0.01098901098901099,78.0,10.0
271656,54.666383020993166,0.125,0.011363636363636364,78.0,7.0
271658,54.666383020993166,0.125,0.011904761904761904,78.0,3.0
271663,62.51340727236997,0.02127659574468085,0.012195121951219513,78.0,1.0
271686,62.51340727236997,0.02127659574468085,0.012195121951219513,78.0,1.0
271737,52.61156511798914,0.14285714285714285,0.011363636363636364,78.0,7.0
271738,54.666383020993166,0.14285714285714285,0.011494252873563218,78.0,6.0
271739,52.61156511798914,0.14285714285714285,0.011111111111111112,78.0,9.0
271742,49.715461943802744,0.14285714285714285,0.01098901098901099,78.0,10.0
272247,169.12263316530064,0.0002768549280177187,0.013215859030837005,136.0,48.0
272582,102.53723730891242,0.0003551136363636364,0.023529411764705882,59.0,20.0
272596,60.917709462742984,0.0003551136363636364,0.014285714285714285,59.0,4.0
272614,112.1863281171992,0.0003551136363636364,0.02631578947368421,59.0,11.0
272632,193.78576204002295,0.0003551136363636364,0.04938271604938271,59.0,16.0
272642,88.45504909219618,0.0003551136363636364,0.01818181818181818,59.0,33.0
272697,112.1863281171992,0.0003551136363636364,0.02631578947368421,59.0,11.0
272700,92.88814650062565,0.0003551136363636364,0.0196078431372549,59.0,36.0
272704,94.7469963514613,0.0003551136363636364,0.019801980198019802,59.0,36.0
272713,60.917709462742984,0.0003551136363636364,0.014285714285714285,59.0,4.0
272720,60.917709462742984,0.0003551136363636364,0.014285714285714285,59.0,4.0
272721,112.1863281171992,0.0003551136363636364,0.02857142857142857,59.0,5.0
272724,99.43092388760549,0.0003551136363636364,0.022988505747126436,59.0,22.0
272733,94.7469963514613,0.0003551136363636364,0.02,59.0,35.0
272740,106.54197182829824,0.0003551136363636364,0.025974025974025976,59.0,12.0
272748,112.1863281171992,0.0003551136363636364,0.02631578947368421,59.0,11.0
272750,106.54197182829824,0.0003551136363636364,0.02531645569620253,59.0,14.0
272778,60.917709462742984,0.0003551136363636364,0.014285714285714285,59.0,4.0
272781,56.0931640585996,0.25,0.014084507042253521,59.0,5.0
